,label,0,1,2,3,4
22568,22568,81920,0,0,0,0
22569,22569,81920,0,0,0,0
22570,22570,81920,0,0,0,0
22571,22571,81920,0,0,0,0
22572,22572,81920,0,0,0,0
22573,22573,81920,0,0,0,0
22574,22574,81920,0,0,0,0
22575,22575,81920,0,0,0,0
22576,22576,81920,0,0,0,0
22577,22577,81920,0,0,0,0
22578,22578,81920,0,0,0,0
22579,22579,81920,0,0,0,0
22580,22580,81920,0,0,0,0
22581,22581,81920,0,0,0,0
22582,22582,81920,0,0,0,0
22583,22583,81920,0,0,0,0
22584,22584,81920,0,0,0,0
22585,22585,81920,0,0,0,0
22586,22586,81920,0,0,0,0
22587,22587,81920,0,0,0,0
22588,22588,81920,0,0,0,0
22589,22589,81920,0,0,0,0
22590,22590,81920,0,0,0,0
22591,22591,81920,0,0,0,0
22592,22592,81920,0,0,0,0
22593,22593,81920,0,0,0,0
22594,22594,81920,0,0,0,0
22595,22595,81920,0,0,0,0
22596,22596,81920,0,0,0,0
22597,22597,81920,0,0,0,0
22598,22598,81920,0,0,0,0
22599,22599,81920,0,0,0,0
22600,22600,81920,0,0,0,0
22601,22601,81920,0,0,0,0
22602,22602,81920,0,0,0,0
22603,22603,81920,0,0,0,0
22604,22604,81920,0,0,0,0
22605,22605,81920,0,0,0,0
22606,22606,81920,0,0,0,0
22607,22607,81920,0,0,0,0
22608,22608,81920,0,0,0,0
22609,22609,81920,0,0,0,0
22610,22610,81920,0,0,0,0
22611,22611,81920,0,0,0,0
22612,22612,81920,0,0,0,0
22613,22613,81920,0,0,0,0
22614,22614,81920,0,0,0,0
22615,22615,81920,0,0,0,0
22616,22616,81920,0,0,0,0
22617,22617,81920,0,0,0,0
22618,22618,81920,0,0,0,0
22619,22619,81920,0,0,0,0
22620,22620,81920,0,0,0,0
22621,22621,81920,0,0,0,0
22622,22622,81920,0,0,0,0
22623,22623,81920,0,0,0,0
22624,22624,81920,0,0,0,0
22625,22625,81920,0,0,0,0
22626,22626,81920,0,0,0,0
22627,22627,81920,0,0,0,0
22628,22628,81920,0,0,0,0
22629,22629,81920,0,0,0,0
22630,22630,81920,0,0,0,0
22631,22631,81920,0,0,0,0
22632,22632,81920,0,0,0,0
22633,22633,81920,0,0,0,0
22634,22634,81920,0,0,0,0
22635,22635,81920,0,0,0,0
22636,22636,81920,0,0,0,0
22637,22637,81920,0,0,0,0
22638,22638,81920,0,0,0,0
22639,22639,81920,0,0,0,0
22640,22640,81920,0,0,0,0
22641,22641,81920,0,0,0,0
22642,22642,81920,0,0,0,0
22643,22643,81920,0,0,0,0
22644,22644,81920,0,0,0,0
22645,22645,81920,0,0,0,0
22646,22646,81920,0,0,0,0
22647,22647,81920,0,0,0,0
22648,22648,81917,3,0,0,0
22649,22649,81907,13,0,0,0
22650,22650,81898,22,0,0,0
22651,22651,81884,36,0,0,0
22652,22652,81865,55,0,0,0
22653,22653,81847,73,0,0,0
22654,22654,81811,109,0,0,0
22655,22655,81793,127,0,0,0
22656,22656,81767,153,0,0,0
22657,22657,81736,184,0,0,0
22658,22658,81707,213,0,0,0
22659,22659,81678,240,2,0,0
22660,22660,81651,269,0,0,0
22661,22661,81632,288,0,0,0
22662,22662,81619,301,0,0,0
22663,22663,81590,330,0,0,0
22664,22664,81564,356,0,0,0
22665,22665,81557,363,0,0,0
22666,22666,81544,376,0,0,0
22667,22667,81536,384,0,0,0
22668,22668,81512,399,9,0,0
22669,22669,81476,417,27,0,0
22670,22670,81437,430,53,0,0
22671,22671,81411,439,70,0,0
22672,22672,81377,454,89,0,0
22673,22673,81356,467,97,0,0
22674,22674,81323,485,112,0,0
22675,22675,81304,500,116,0,0
22676,22676,81283,508,129,0,0
22677,22677,81256,518,146,0,0
22678,22678,81241,522,157,0,0
22679,22679,81220,531,169,0,0
22680,22680,81187,551,182,0,0
22681,22681,81166,563,191,0,0
22682,22682,81125,577,218,0,0
22683,22683,81063,590,267,0,0
22684,22684,80941,603,376,0,0
22685,22685,80853,612,455,0,0
22686,22686,80745,621,554,0,0
22687,22687,80657,626,637,0,0
22688,22688,80608,647,665,0,0
22689,22689,80581,663,676,0,0
22690,22690,80571,674,675,0,0
22691,22691,80577,673,670,0,0
22692,22692,80540,688,692,0,0
22693,22693,80505,703,712,0,0
22694,22694,80501,707,712,0,0
22695,22695,80480,711,729,0,0
22696,22696,80471,717,732,0,0
22697,22697,80449,725,746,0,0
22698,22698,80446,717,757,0,0
22699,22699,80444,713,763,0,0
22700,22700,80419,721,780,0,0
22701,22701,80410,721,789,0,0
22702,22702,80401,716,803,0,0
22703,22703,80405,716,799,0,0
22704,22704,80399,713,808,0,0
22705,22705,80400,706,814,0,0
22706,22706,80396,704,820,0,0
22707,22707,80402,696,822,0,0
22708,22708,80410,693,817,0,0
22709,22709,80412,683,825,0,0
22710,22710,80436,666,818,0,0
22711,22711,80428,664,828,0,0
22712,22712,80422,657,841,0,0
22713,22713,80436,648,836,0,0
22714,22714,80451,632,837,0,0
22715,22715,80444,628,848,0,0
22716,22716,80456,614,850,0,0
22717,22717,80459,605,856,0,0
22718,22718,80463,591,866,0,0
22719,22719,80481,582,857,0,0
22720,22720,80467,572,881,0,0
22721,22721,80478,553,889,0,0
22722,22722,80468,541,911,0,0
22723,22723,80475,530,915,0,0
22724,22724,80492,514,914,0,0
22725,22725,80490,505,925,0,0
22726,22726,80505,486,929,0,0
22727,22727,80519,464,937,0,0
22728,22728,80520,452,948,0,0
22729,22729,80531,431,958,0,0
22730,22730,80536,407,977,0,0
22731,22731,80553,381,986,0,0
22732,22732,80571,356,993,0,0
22733,22733,80597,327,996,0,0
22734,22734,80597,317,1006,0,0
22735,22735,80609,296,1015,0,0
22736,22736,80638,271,1011,0,0
22737,22737,80647,245,1028,0,0
22738,22738,80664,213,1043,0,0
22739,22739,80684,190,1046,0,0
22740,22740,80702,166,1052,0,0
22741,22741,80712,142,1066,0,0
22742,22742,80713,131,1076,0,0
22743,22743,80713,130,1077,0,0
22744,22744,80734,106,1080,0,0
22745,22745,80747,91,1082,0,0
22746,22746,80737,78,1105,0,0
22747,22747,80758,50,1112,0,0
22748,22748,80778,32,1110,0,0
22749,22749,80761,18,1141,0,0
22750,22750,80773,6,1141,0,0
22751,22751,80774,0,1146,0,0
22752,22752,80752,0,1168,0,0
22753,22753,80748,0,1172,0,0
22754,22754,80728,0,1192,0,0
22755,22755,80710,0,1210,0,0
22756,22756,80702,0,1218,0,0
22757,22757,80692,0,1228,0,0
22758,22758,80672,0,1248,0,0
22759,22759,80640,0,1280,0,0
22760,22760,80626,0,1294,0,0
22761,22761,80602,0,1318,0,0
22762,22762,80559,0,1361,0,0
22763,22763,80542,0,1378,0,0
22764,22764,80511,0,1409,0,0
22765,22765,80477,0,1443,0,0
22766,22766,80445,0,1475,0,0
22767,22767,80405,0,1515,0,0
22768,22768,80368,0,1552,0,0
22769,22769,80313,0,1607,0,0
22770,22770,80237,0,1673,0,0
22771,22771,80110,0,1791,0,0
22772,22772,79988,0,1903,0,0
22773,22773,79810,0,2060,0,0
22774,22774,79662,0,2192,0,0
22775,22775,79528,0,2307,0,0
22776,22776,79456,0,2358,0,0
22777,22777,79368,0,2423,0,0
22778,22778,79329,0,2437,0,10
22779,22779,79268,0,2452,0,40
22780,22780,79203,0,2436,0,82
22781,22781,79094,0,2416,0,144
22782,22782,78931,0,2411,0,197
22783,22783,78803,0,2402,0,249
22784,22784,78635,0,2434,0,283
22785,22785,78495,0,2423,0,338
22786,22786,78279,0,2490,0,350
22787,22787,78015,0,2526,29,378
22788,22788,77757,0,2573,67,392
22789,22789,77547,0,2597,95,413
22790,22790,77371,0,2610,105,425
22791,22791,77195,0,2635,112,437
22792,22792,76994,0,2611,123,474
22793,22793,76694,0,2710,132,522
22794,22794,76454,0,2719,142,562
22795,22795,76179,0,2765,168,616
22796,22796,76086,0,2528,220,701
22797,22797,75973,0,2314,249,793
22798,22798,75880,0,1925,263,898
22799,22799,75737,0,1527,291,1144
22800,22800,75502,0,1280,309,1421
22801,22801,75281,0,1289,332,1648
22802,22802,75077,0,1275,378,1940
22803,22803,74858,0,1286,467,2127
22804,22804,74563,0,1352,559,2316
22805,22805,74235,0,1407,669,2526
22806,22806,73846,0,1497,853,2674
22807,22807,73511,0,1559,1073,2798
22808,22808,73471,0,1426,1293,2860
22809,22809,73963,0,1213,1485,2534
22810,22810,74425,0,1002,1720,2234
22811,22811,74851,0,812,1933,2035
22812,22812,75316,0,592,2191,1733
22813,22813,75785,0,432,2358,1467
22814,22814,76227,0,180,2714,1199
22815,22815,76544,0,57,2918,1042
22816,22816,76947,0,0,2989,848
22817,22817,77380,0,0,2955,646
22818,22818,77825,0,0,2868,475
22819,22819,78355,0,0,2632,321
22820,22820,78836,0,0,2385,204
22821,22821,79387,0,0,2015,139
22822,22822,79908,0,0,1644,113
22823,22823,80312,0,0,1311,93
22824,22824,80900,0,0,788,77
22825,22825,81268,0,0,485,65
22826,22826,81518,0,0,291,49
22827,22827,81651,0,0,201,37
22828,22828,81745,0,0,138,26
22829,22829,81833,0,0,70,14
22830,22830,81862,0,0,47,10
22831,22831,81891,0,0,27,2
22832,22832,81903,0,0,17,0
22833,22833,81915,0,0,5,0
22834,22834,81920,0,0,0,0
22835,22835,81920,0,0,0,0
22836,22836,81920,0,0,0,0
22837,22837,81920,0,0,0,0
22838,22838,81920,0,0,0,0
22839,22839,81920,0,0,0,0
22840,22840,81920,0,0,0,0
22841,22841,81920,0,0,0,0
22842,22842,81920,0,0,0,0
22843,22843,81920,0,0,0,0
22844,22844,81920,0,0,0,0
22845,22845,81920,0,0,0,0
22846,22846,81920,0,0,0,0
22847,22847,81920,0,0,0,0
22848,22848,81920,0,0,0,0
22849,22849,81920,0,0,0,0
22850,22850,81920,0,0,0,0
22851,22851,81920,0,0,0,0
22852,22852,81920,0,0,0,0
22853,22853,81920,0,0,0,0
22854,22854,81920,0,0,0,0
22855,22855,81920,0,0,0,0
22856,22856,81920,0,0,0,0
22857,22857,81920,0,0,0,0
22858,22858,81920,0,0,0,0
22859,22859,81920,0,0,0,0
22860,22860,81920,0,0,0,0
22861,22861,81920,0,0,0,0
22862,22862,81920,0,0,0,0
22863,22863,81920,0,0,0,0
22864,22864,81920,0,0,0,0
22865,22865,81920,0,0,0,0
22866,22866,81920,0,0,0,0
22867,22867,81920,0,0,0,0
22868,22868,81920,0,0,0,0
22869,22869,81920,0,0,0,0
22870,22870,81920,0,0,0,0
22871,22871,81920,0,0,0,0
22872,22872,81920,0,0,0,0
22873,22873,81920,0,0,0,0
22874,22874,81920,0,0,0,0
22875,22875,81920,0,0,0,0
22876,22876,81920,0,0,0,0
22877,22877,81920,0,0,0,0
22878,22878,81920,0,0,0,0
22879,22879,81920,0,0,0,0
22880,22880,81920,0,0,0,0
22881,22881,81920,0,0,0,0
22882,22882,81920,0,0,0,0
22883,22883,81920,0,0,0,0
22884,22884,81920,0,0,0,0
22885,22885,81920,0,0,0,0
22886,22886,81920,0,0,0,0
22887,22887,81920,0,0,0,0
22888,22888,81920,0,0,0,0
22889,22889,81920,0,0,0,0
22890,22890,81920,0,0,0,0
22891,22891,81920,0,0,0,0
22892,22892,81920,0,0,0,0
22893,22893,81920,0,0,0,0
22894,22894,81920,0,0,0,0
22895,22895,81920,0,0,0,0
22896,22896,81920,0,0,0,0
22897,22897,81920,0,0,0,0
22898,22898,81920,0,0,0,0
22899,22899,81920,0,0,0,0
22900,22900,81920,0,0,0,0
22901,22901,81920,0,0,0,0
22902,22902,81920,0,0,0,0
22903,22903,81920,0,0,0,0
22904,22904,81920,0,0,0,0
22905,22905,81920,0,0,0,0
22906,22906,81920,0,0,0,0
22907,22907,81920,0,0,0,0
22908,22908,81920,0,0,0,0
22909,22909,81920,0,0,0,0
22910,22910,81920,0,0,0,0
22911,22911,81920,0,0,0,0
22912,22912,81920,0,0,0,0
22913,22913,81920,0,0,0,0
22914,22914,81920,0,0,0,0
22915,22915,81920,0,0,0,0
22916,22916,81920,0,0,0,0
22917,22917,81920,0,0,0,0
22918,22918,81920,0,0,0,0
22919,22919,81920,0,0,0,0
22920,22920,81920,0,0,0,0
22921,22921,81920,0,0,0,0
22922,22922,81920,0,0,0,0
22923,22923,81920,0,0,0,0
22924,22924,81920,0,0,0,0
22925,22925,81920,0,0,0,0
22926,22926,81920,0,0,0,0
22927,22927,81920,0,0,0,0
22928,22928,81920,0,0,0,0
22929,22929,81920,0,0,0,0
22930,22930,81920,0,0,0,0
22931,22931,81920,0,0,0,0
22932,22932,81920,0,0,0,0
22933,22933,81920,0,0,0,0
22934,22934,81920,0,0,0,0
22935,22935,81920,0,0,0,0
22936,22936,81920,0,0,0,0
22937,22937,81920,0,0,0,0
22938,22938,81920,0,0,0,0
22939,22939,81920,0,0,0,0
22940,22940,81920,0,0,0,0
22941,22941,81920,0,0,0,0
22942,22942,81920,0,0,0,0
22943,22943,81920,0,0,0,0
22944,22944,81920,0,0,0,0
22945,22945,81920,0,0,0,0
22946,22946,81920,0,0,0,0
22947,22947,81920,0,0,0,0
22948,22948,81920,0,0,0,0
22949,22949,81920,0,0,0,0
22950,22950,81920,0,0,0,0
22951,22951,81920,0,0,0,0
22952,22952,81920,0,0,0,0
22953,22953,81920,0,0,0,0
22954,22954,81920,0,0,0,0
22955,22955,81920,0,0,0,0
22956,22956,81920,0,0,0,0
22957,22957,81920,0,0,0,0
22958,22958,81920,0,0,0,0
22959,22959,81920,0,0,0,0
22960,22960,81920,0,0,0,0
22961,22961,81920,0,0,0,0
22962,22962,81920,0,0,0,0
22963,22963,81920,0,0,0,0
22964,22964,81920,0,0,0,0
22965,22965,81920,0,0,0,0
22966,22966,81920,0,0,0,0
22967,22967,81920,0,0,0,0
22968,22968,81920,0,0,0,0
22969,22969,81920,0,0,0,0
22970,22970,81920,0,0,0,0
22971,22971,81920,0,0,0,0
22972,22972,81920,0,0,0,0
22973,22973,81920,0,0,0,0
22974,22974,81920,0,0,0,0
22975,22975,81920,0,0,0,0
22976,22976,81920,0,0,0,0
22977,22977,81920,0,0,0,0
22978,22978,81920,0,0,0,0
22979,22979,81920,0,0,0,0
22980,22980,81920,0,0,0,0
22981,22981,81920,0,0,0,0
22982,22982,81920,0,0,0,0
22983,22983,81920,0,0,0,0
22984,22984,81920,0,0,0,0
22985,22985,81920,0,0,0,0
22986,22986,81920,0,0,0,0
22987,22987,81920,0,0,0,0
22988,22988,81920,0,0,0,0
22989,22989,81920,0,0,0,0
22990,22990,81920,0,0,0,0
22991,22991,81920,0,0,0,0
22992,22992,81920,0,0,0,0
22993,22993,81920,0,0,0,0
22994,22994,81920,0,0,0,0
22995,22995,81920,0,0,0,0
22996,22996,81920,0,0,0,0
22997,22997,81920,0,0,0,0
22998,22998,81920,0,0,0,0
22999,22999,81920,0,0,0,0
23000,23000,81920,0,0,0,0
23001,23001,81920,0,0,0,0
23002,23002,81920,0,0,0,0
23003,23003,81920,0,0,0,0
23004,23004,81920,0,0,0,0
23005,23005,81920,0,0,0,0
23006,23006,81920,0,0,0,0
23007,23007,81920,0,0,0,0
23008,23008,81920,0,0,0,0
23009,23009,81920,0,0,0,0
23010,23010,81920,0,0,0,0
23011,23011,81920,0,0,0,0
23012,23012,81920,0,0,0,0
23013,23013,81920,0,0,0,0
23014,23014,81920,0,0,0,0
23015,23015,81920,0,0,0,0
23016,23016,81920,0,0,0,0
23017,23017,81920,0,0,0,0
23018,23018,81920,0,0,0,0
23019,23019,81920,0,0,0,0
23020,23020,81920,0,0,0,0
23021,23021,81920,0,0,0,0
23022,23022,81920,0,0,0,0
23023,23023,81920,0,0,0,0
23024,23024,81920,0,0,0,0
23025,23025,81920,0,0,0,0
23026,23026,81920,0,0,0,0
23027,23027,81920,0,0,0,0
23028,23028,81920,0,0,0,0
23029,23029,81920,0,0,0,0
23030,23030,81920,0,0,0,0
23031,23031,81920,0,0,0,0
23032,23032,81920,0,0,0,0
23033,23033,81920,0,0,0,0
23034,23034,81920,0,0,0,0
23035,23035,81920,0,0,0,0
23036,23036,81920,0,0,0,0
23037,23037,81920,0,0,0,0
23038,23038,81920,0,0,0,0
23039,23039,81920,0,0,0,0
23040,23040,81920,0,0,0,0
23041,23041,81920,0,0,0,0
23042,23042,81920,0,0,0,0
23043,23043,81920,0,0,0,0
23044,23044,81920,0,0,0,0
23045,23045,81920,0,0,0,0
23046,23046,81920,0,0,0,0
23047,23047,81920,0,0,0,0
23048,23048,81920,0,0,0,0
23049,23049,81920,0,0,0,0
23050,23050,81920,0,0,0,0
23051,23051,81920,0,0,0,0
23052,23052,81920,0,0,0,0
23053,23053,81920,0,0,0,0
23054,23054,81920,0,0,0,0
23055,23055,81920,0,0,0,0
23056,23056,81920,0,0,0,0
23057,23057,81920,0,0,0,0
23058,23058,81920,0,0,0,0
23059,23059,81920,0,0,0,0
23060,23060,81920,0,0,0,0
23061,23061,81920,0,0,0,0
23062,23062,81920,0,0,0,0
23063,23063,81920,0,0,0,0
23064,23064,81920,0,0,0,0
23065,23065,81920,0,0,0,0
23066,23066,81920,0,0,0,0
23067,23067,81920,0,0,0,0
23068,23068,81920,0,0,0,0
23069,23069,81920,0,0,0,0
23070,23070,81920,0,0,0,0
23071,23071,81920,0,0,0,0
23072,23072,81920,0,0,0,0
23073,23073,81920,0,0,0,0
23074,23074,81920,0,0,0,0
23075,23075,81920,0,0,0,0
23076,23076,81920,0,0,0,0
23077,23077,81920,0,0,0,0
23078,23078,81920,0,0,0,0
23079,23079,81920,0,0,0,0
23080,23080,81920,0,0,0,0
23081,23081,81920,0,0,0,0
23082,23082,81920,0,0,0,0
23083,23083,81920,0,0,0,0
23084,23084,81920,0,0,0,0
23085,23085,81920,0,0,0,0
23086,23086,81920,0,0,0,0
23087,23087,81920,0,0,0,0
23088,23088,81920,0,0,0,0
23089,23089,81920,0,0,0,0
23090,23090,81920,0,0,0,0
23091,23091,81920,0,0,0,0
23092,23092,81920,0,0,0,0
23093,23093,81920,0,0,0,0
23094,23094,81920,0,0,0,0
23095,23095,81920,0,0,0,0
23096,23096,81920,0,0,0,0
23097,23097,81920,0,0,0,0
23098,23098,81920,0,0,0,0
23099,23099,81920,0,0,0,0
23100,23100,81920,0,0,0,0
23101,23101,81920,0,0,0,0
23102,23102,81920,0,0,0,0
23103,23103,81920,0,0,0,0
23104,23104,81920,0,0,0,0
23105,23105,81920,0,0,0,0
23106,23106,81920,0,0,0,0
23107,23107,81920,0,0,0,0
23108,23108,81920,0,0,0,0
23109,23109,81920,0,0,0,0
23110,23110,81920,0,0,0,0
23111,23111,81920,0,0,0,0
23112,23112,81920,0,0,0,0
23113,23113,81920,0,0,0,0
23114,23114,81920,0,0,0,0
23115,23115,81920,0,0,0,0
23116,23116,81920,0,0,0,0
23117,23117,81920,0,0,0,0
23118,23118,81920,0,0,0,0
23119,23119,81920,0,0,0,0
23120,23120,81920,0,0,0,0
23121,23121,81920,0,0,0,0
23122,23122,81920,0,0,0,0
23123,23123,81920,0,0,0,0
23124,23124,81920,0,0,0,0
23125,23125,81920,0,0,0,0
23126,23126,81920,0,0,0,0
23127,23127,81920,0,0,0,0
23128,23128,81920,0,0,0,0
23129,23129,81920,0,0,0,0
23130,23130,81920,0,0,0,0
23131,23131,81920,0,0,0,0
23132,23132,81920,0,0,0,0
23133,23133,81920,0,0,0,0
23134,23134,81920,0,0,0,0
23135,23135,81920,0,0,0,0
23136,23136,81920,0,0,0,0
23137,23137,81920,0,0,0,0
23138,23138,81920,0,0,0,0
23139,23139,81920,0,0,0,0
23140,23140,81920,0,0,0,0
23141,23141,81920,0,0,0,0
23142,23142,81920,0,0,0,0
23143,23143,81920,0,0,0,0
23144,23144,81920,0,0,0,0
23145,23145,81920,0,0,0,0
23146,23146,81920,0,0,0,0
23147,23147,81920,0,0,0,0
23148,23148,81920,0,0,0,0
23149,23149,81920,0,0,0,0
23150,23150,81920,0,0,0,0
23151,23151,81920,0,0,0,0
23152,23152,81920,0,0,0,0
23153,23153,81920,0,0,0,0
23154,23154,81920,0,0,0,0
23155,23155,81920,0,0,0,0
23156,23156,81920,0,0,0,0
23157,23157,81920,0,0,0,0
23158,23158,81920,0,0,0,0
23159,23159,81920,0,0,0,0
23160,23160,81920,0,0,0,0
23161,23161,81919,1,0,0,0
23162,23162,81912,8,0,0,0
23163,23163,81898,22,0,0,0
23164,23164,81881,39,0,0,0
23165,23165,81867,53,0,0,0
23166,23166,81857,63,0,0,0
23167,23167,81846,74,0,0,0
23168,23168,81835,85,0,0,0
23169,23169,81827,93,0,0,0
23170,23170,81818,102,0,0,0
23171,23171,81811,109,0,0,0
23172,23172,81803,117,0,0,0
23173,23173,81796,124,0,0,0
23174,23174,81792,128,0,0,0
23175,23175,81786,134,0,0,0
23176,23176,81785,135,0,0,0
23177,23177,81781,139,0,0,0
23178,23178,81775,145,0,0,0
23179,23179,81775,145,0,0,0
23180,23180,81769,151,0,0,0
23181,23181,81765,155,0,0,0
23182,23182,81759,161,0,0,0
23183,23183,81757,163,0,0,0
23184,23184,81752,168,0,0,0
23185,23185,81748,172,0,0,0
23186,23186,81741,179,0,0,0
23187,23187,81726,194,0,0,0
23188,23188,81722,198,0,0,0
23189,23189,81717,203,0,0,0
23190,23190,81716,204,0,0,0
23191,23191,81710,210,0,0,0
23192,23192,81709,210,1,0,0
23193,23193,81704,214,2,0,0
23194,23194,81695,219,6,0,0
23195,23195,81676,224,20,0,0
23196,23196,81654,232,34,0,0
23197,23197,81640,235,45,0,0
23198,23198,81623,239,58,0,0
23199,23199,81592,245,83,0,0
23200,23200,81569,248,103,0,0
23201,23201,81544,252,124,0,0
23202,23202,81516,254,150,0,0
23203,23203,81490,260,170,0,0
23204,23204,81463,264,193,0,0
23205,23205,81438,270,212,0,0
23206,23206,81427,275,218,0,0
23207,23207,81411,277,232,0,0
23208,23208,81393,279,248,0,0
23209,23209,81383,277,260,0,0
23210,23210,81365,284,271,0,0
23211,23211,81361,289,270,0,0
23212,23212,81359,286,275,0,0
23213,23213,81350,286,284,0,0
23214,23214,81346,289,285,0,0
23215,23215,81336,289,295,0,0
23216,23216,81332,284,304,0,0
23217,23217,81313,278,329,0,0
23218,23218,81287,286,347,0,0
23219,23219,81277,288,355,0,0
23220,23220,81274,278,368,0,0
23221,23221,81270,269,381,0,0
23222,23222,81260,267,393,0,0
23223,23223,81264,263,393,0,0
23224,23224,81264,256,400,0,0
23225,23225,81263,249,408,0,0
23226,23226,81261,239,420,0,0
23227,23227,81264,232,424,0,0
23228,23228,81243,233,444,0,0
23229,23229,81241,229,450,0,0
23230,23230,81245,221,454,0,0
23231,23231,81242,215,463,0,0
23232,23232,81253,210,457,0,0
23233,23233,81244,210,466,0,0
23234,23234,81232,210,478,0,0
23235,23235,81223,208,489,0,0
23236,23236,81231,205,484,0,0
23237,23237,81222,205,493,0,0
23238,23238,81220,202,498,0,0
23239,23239,81213,202,505,0,0
23240,23240,81219,192,509,0,0
23241,23241,81218,183,519,0,0
23242,23242,81215,184,521,0,0
23243,23243,81206,185,529,0,0
23244,23244,81196,183,541,0,0
23245,23245,81196,177,547,0,0
23246,23246,81203,169,548,0,0
23247,23247,81185,174,561,0,0
23248,23248,81187,168,565,0,0
23249,23249,81183,165,572,0,0
23250,23250,81180,158,582,0,0
23251,23251,81172,153,595,0,0
23252,23252,81171,142,607,0,0
23253,23253,81173,133,614,0,0
23254,23254,81169,121,630,0,0
23255,23255,81171,113,636,0,0
23256,23256,81180,95,645,0,0
23257,23257,81178,85,657,0,0
23258,23258,81194,65,661,0,0
23259,23259,81179,50,691,0,0
23260,23260,81203,24,693,0,0
23261,23261,81206,12,702,0,0
23262,23262,81196,11,713,0,0
23263,23263,81194,9,717,0,0
23264,23264,81182,7,731,0,0
23265,23265,81185,7,728,0,0
23266,23266,81191,4,725,0,0
23267,23267,81184,2,734,0,0
23268,23268,81175,2,743,0,0
23269,23269,81179,0,741,0,0
23270,23270,81166,0,754,0,0
23271,23271,81159,0,761,0,0
23272,23272,81154,0,766,0,0
23273,23273,81145,0,775,0,0
23274,23274,81149,0,771,0,0
23275,23275,81138,0,782,0,0
23276,23276,81134,0,786,0,0
23277,23277,81120,0,800,0,0
23278,23278,81113,0,807,0,0
23279,23279,81103,0,817,0,0
23280,23280,81089,0,831,0,0
23281,23281,81089,0,831,0,0
23282,23282,81069,0,851,0,0
23283,23283,81053,0,867,0,0
23284,23284,81047,0,873,0,0
23285,23285,81015,0,903,0,0
23286,23286,80987,0,927,0,0
23287,23287,80933,0,977,0,0
23288,23288,80878,0,1022,0,0
23289,23289,80737,0,1122,0,0
23290,23290,80600,0,1205,0,0
23291,23291,80424,0,1330,0,0
23292,23292,80294,0,1388,0,0
23293,23293,80095,0,1483,0,0
23294,23294,79872,0,1600,0,0
23295,23295,79627,0,1699,0,0
23296,23296,79436,0,1745,0,0
23297,23297,79312,0,1753,0,0
23298,23298,79196,0,1770,0,0
23299,23299,79141,0,1725,0,0
23300,23300,79014,0,1761,0,0
23301,23301,78774,0,1904,0,0
23302,23302,78602,0,1977,0,0
23303,23303,78605,0,1905,0,0
23304,23304,78706,0,1843,0,43
23305,23305,78625,0,1749,0,260
23306,23306,78477,0,1672,0,474
23307,23307,78619,0,1384,0,646
23308,23308,78859,0,1195,0,726
23309,23309,79071,0,919,0,909
23310,23310,79131,0,717,0,1135
23311,23311,79186,0,574,0,1408
23312,23312,79083,0,583,0,1711
23313,23313,79120,0,583,0,1801
23314,23314,79235,0,578,0,1763
23315,23315,79358,0,568,0,1728
23316,23316,79528,0,543,0,1638
23317,23317,79684,0,537,0,1548
23318,23318,79900,0,515,0,1393
23319,23319,80090,0,513,0,1214
23320,23320,80318,0,498,0,981
23321,23321,80524,0,509,4,732
23322,23322,80600,0,515,17,581
23323,23323,80738,0,497,36,394
23324,23324,80806,0,522,50,257
23325,23325,80804,0,522,62,208
23326,23326,80781,0,523,94,171
23327,23327,80698,0,526,174,150
23328,23328,80505,0,550,367,127
23329,23329,80366,0,562,517,105
23330,23330,80276,0,593,604,68
23331,23331,80214,0,606,630,52
23332,23332,80108,0,641,603,26
23333,23333,79865,0,676,663,11
23334,23334,79562,0,747,776,4
23335,23335,79344,0,760,878,0
23336,23336,79203,0,789,928,0
23337,23337,78973,0,889,1008,0
23338,23338,78867,0,922,1038,0
23339,23339,78994,0,747,1035,0
23340,23340,79138,0,552,1099,0
23341,23341,79321,0,299,1186,0
23342,23342,79445,0,109,1316,0
23343,23343,79472,0,5,1602,0
23344,23344,79469,0,0,1844,0
23345,23345,79780,0,0,1777,0
23346,23346,80089,0,0,1655,0
23347,23347,80559,0,0,1323,0
23348,23348,81073,0,0,847,0
23349,23349,81426,0,0,494,0
23350,23350,81746,0,0,174,0
23351,23351,81864,0,0,56,0
23352,23352,81893,0,0,27,0
23353,23353,81908,0,0,12,0
23354,23354,81920,0,0,0,0
23355,23355,81920,0,0,0,0
23356,23356,81920,0,0,0,0
23357,23357,81920,0,0,0,0
23358,23358,81920,0,0,0,0
23359,23359,81920,0,0,0,0
23360,23360,81920,0,0,0,0
23361,23361,81920,0,0,0,0
23362,23362,81920,0,0,0,0
23363,23363,81920,0,0,0,0
23364,23364,81920,0,0,0,0
23365,23365,81920,0,0,0,0
23366,23366,81920,0,0,0,0
23367,23367,81920,0,0,0,0
23368,23368,81920,0,0,0,0
23369,23369,81920,0,0,0,0
23370,23370,81920,0,0,0,0
23371,23371,81920,0,0,0,0
23372,23372,81920,0,0,0,0
23373,23373,81920,0,0,0,0
23374,23374,81920,0,0,0,0
23375,23375,81920,0,0,0,0
23376,23376,81920,0,0,0,0
23377,23377,81920,0,0,0,0
23378,23378,81920,0,0,0,0
23379,23379,81920,0,0,0,0
23380,23380,81920,0,0,0,0
